sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_active [%],0
sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_active [%],0
sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_active [%],0
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_shared_cycles_active.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_shared_cycles_active.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_shared_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tc_cycles_active.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tc_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tc_cycles_active.max.pct_of_peak_sustained_active [%],0
sm__pipe_tc_cycles_active.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tc_cycles_active.min.pct_of_peak_sustained_active [%],0
sm__pipe_tc_cycles_active.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tc_cycles_active.sum.pct_of_peak_sustained_active [%],0
sm__pipe_tc_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.max.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_cycles_active.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.min.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_cycles_active.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.sum.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_subpipe_dmma_cycles_active.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_subpipe_dmma_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_subpipe_hmma_cycles_active.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_subpipe_hmma_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_subpipe_imma_cycles_active.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_subpipe_imma_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tma_cycles_active.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tma_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tma_cycles_active.max.pct_of_peak_sustained_active [%],0
sm__pipe_tma_cycles_active.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tma_cycles_active.min.pct_of_peak_sustained_active [%],0
sm__pipe_tma_cycles_active.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tma_cycles_active.sum.pct_of_peak_sustained_active [%],0
sm__pipe_tma_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_inst_executed_op_ldgsts_cache_access.sum [inst],0
sm__sass_inst_executed_op_ldgsts_cache_bypass.sum [inst],0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum [byte],0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.per_second [byte/s],0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum [sector],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum [sector],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_thread_inst_executed_op_dfma_pred_on.avg.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_dfma_pred_on.max.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_dfma_pred_on.min.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_dfma_pred_on.sum.peak_sustained [inst/cycle],"9,472"
sm__sass_thread_inst_executed_op_ffma_pred_on.avg.peak_sustained [inst/cycle],128
sm__sass_thread_inst_executed_op_ffma_pred_on.max.peak_sustained [inst/cycle],128
sm__sass_thread_inst_executed_op_ffma_pred_on.min.peak_sustained [inst/cycle],128
sm__sass_thread_inst_executed_op_ffma_pred_on.sum.peak_sustained [inst/cycle],"18,944"
sm__sass_thread_inst_executed_op_hfma_pred_on.avg.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_hfma_pred_on.max.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_hfma_pred_on.min.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_hfma_pred_on.sum.peak_sustained [inst/cycle],"9,472"
sm__throughput.max.pct_of_peak_sustained_elapsed [%],75.05
sm__throughput.min.pct_of_peak_sustained_elapsed [%],69.78
sm__throughput.sum.pct_of_peak_sustained_elapsed [%],72.88
sm__warps_active.avg.pct_of_peak_sustained_active [%],46.78
sm__warps_active.avg.per_cycle_active [warp],29.94
sm__warps_active.max.pct_of_peak_sustained_active [%],48.28
sm__warps_active.max.per_cycle_active [warp],30.90
sm__warps_active.min.pct_of_peak_sustained_active [%],44.37
sm__warps_active.min.per_cycle_active [warp],28.40
sm__warps_active.sum.pct_of_peak_sustained_active [%],46.78
sm__warps_active.sum.per_cycle_active [warp],"4,430.66"
smsp__average_warp_latency_per_inst_issued.ratio [cycle],10.00
smsp__average_warps_active_per_inst_executed.ratio [cycle],10.00
smsp__average_warps_issue_stalled_barrier_per_issue_active.ratio [inst],0.01
smsp__average_warps_issue_stalled_branch_resolving_per_issue_active.ratio [inst],0.04
smsp__average_warps_issue_stalled_dispatch_stall_per_issue_active.ratio [inst],0.15
smsp__average_warps_issue_stalled_drain_per_issue_active.ratio [inst],0.01
smsp__average_warps_issue_stalled_lg_throttle_per_issue_active.ratio [inst],0
smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio [inst],3.48
smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio [inst],1.11
smsp__average_warps_issue_stalled_membar_per_issue_active.ratio [inst],0
smsp__average_warps_issue_stalled_mio_throttle_per_issue_active.ratio [inst],0.00
smsp__average_warps_issue_stalled_misc_per_issue_active.ratio [inst],0.00
smsp__average_warps_issue_stalled_no_instruction_per_issue_active.ratio [inst],0.02
smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio [inst],1.76
smsp__average_warps_issue_stalled_selected_per_issue_active.ratio [inst],1
smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio [inst],0.09
smsp__average_warps_issue_stalled_sleeping_per_issue_active.ratio [inst],0
smsp__average_warps_issue_stalled_tex_throttle_per_issue_active.ratio [inst],0
smsp__average_warps_issue_stalled_wait_per_issue_active.ratio [inst],2.31
smsp__branch_targets_threads_divergent [branches],0 {17}
smsp__cycles_active.avg [cycle],"321,947.52"
smsp__cycles_active.max [cycle],"333,243"
smsp__cycles_active.min [cycle],"302,407"
smsp__cycles_active.sum [cycle],"190,592,931"
smsp__cycles_elapsed.avg [cycle],"332,879.54"
smsp__cycles_elapsed.avg.per_second [Ghz],1.12
smsp__cycles_elapsed.max [cycle],"340,185"
smsp__cycles_elapsed.max.per_second [Ghz],1.15
smsp__cycles_elapsed.min [cycle],"318,810"
smsp__cycles_elapsed.min.per_second [Ghz],1.07
smsp__cycles_elapsed.sum [cycle],"197,064,688"
smsp__cycles_elapsed.sum.per_second [Ghz],664.11
smsp__inst_executed.avg [inst],"242,604.97"
smsp__inst_executed.max [inst],"249,831"
smsp__inst_executed.min [inst],"232,299"
smsp__inst_executed.sum [inst],"143,622,144"
smsp__inst_executed_op_branch.avg [inst],"13,450.38"
smsp__inst_executed_op_branch.max [inst],"13,851"
smsp__inst_executed_op_branch.min [inst],"12,636"
smsp__inst_executed_op_branch.sum [inst],"7,962,624"
smsp__inst_executed_op_generic_atom_dot_alu.sum [inst],0
smsp__inst_executed_op_generic_atom_dot_alu.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_generic_atom_dot_cas.sum [inst],0
smsp__inst_executed_op_generic_atom_dot_cas.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_global_red.sum [inst],0
smsp__inst_executed_op_global_red.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_ldgsts.sum [inst],0
smsp__inst_executed_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_ldsm.sum [inst],0
smsp__inst_executed_op_ldsm.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_shared_atom.sum [inst],0
smsp__inst_executed_op_shared_atom.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_shared_stsm.sum [inst],0
smsp__inst_executed_op_shared_stsm.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_atom_dot_alu.sum [inst],0
smsp__inst_executed_op_surface_atom_dot_alu.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_atom_dot_cas.sum [inst],0
smsp__inst_executed_op_surface_atom_dot_cas.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_ld.sum [inst],0
smsp__inst_executed_op_surface_ld.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_red.sum [inst],0
smsp__inst_executed_op_surface_red.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_st.sum [inst],0
smsp__inst_executed_op_surface_st.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_texture.sum [inst],0
smsp__inst_executed_op_texture.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_tma_ld.sum [inst],0
smsp__inst_executed_op_tma_ld.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_tma_st.sum [inst],0
smsp__inst_executed_op_tma_st.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_issued.avg [inst],"242,604.97"
smsp__inst_issued.max [inst],"249,831"
smsp__inst_issued.min [inst],"227,916"
smsp__inst_issued.sum [inst],"143,622,144"
smsp__issue_active.avg.pct_of_peak_sustained_active [%],75.36
smsp__issue_active.avg.per_cycle_active,0.75
smsp__issue_active.max.pct_of_peak_sustained_active [%],77.60
smsp__issue_active.max.per_cycle_active,0.78
smsp__issue_active.min.pct_of_peak_sustained_active [%],70.79
smsp__issue_active.min.per_cycle_active,0.71
smsp__issue_active.sum.pct_of_peak_sustained_active [%],75.36
smsp__issue_active.sum.per_cycle_active,446.10
smsp__issue_inst0.avg.pct_of_peak_sustained_active [%],24.64
smsp__issue_inst0.max.pct_of_peak_sustained_active [%],25.91
smsp__issue_inst0.min.pct_of_peak_sustained_active [%],23.14
smsp__issue_inst0.sum.pct_of_peak_sustained_active [%],24.64
smsp__maximum_warps_avg_per_active_cycle [warp],8
smsp__mem_tensor_reads_op_ldt.sum [byte],0
smsp__mem_tensor_reads_op_ldt.sum.pct_of_peak_sustained_elapsed [%],0
smsp__mem_tensor_reads_op_utcmma_matrix_a_sp_sf.sum [byte],0
smsp__mem_tensor_reads_op_utcmma_matrix_a_sp_sf.sum.pct_of_peak_sustained_elapsed [%],0
smsp__mem_tensor_reads_op_utcmma_matrix_c.sum [byte],0
smsp__mem_tensor_reads_op_utcmma_matrix_c.sum.pct_of_peak_sustained_elapsed [%],0
smsp__mem_tensor_reads_op_utcshift.sum [byte],0
smsp__mem_tensor_reads_op_utcshift.sum.pct_of_peak_sustained_elapsed [%],0
smsp__mem_tensor_writes_op_stt.sum [byte],0
smsp__mem_tensor_writes_op_stt.sum.pct_of_peak_sustained_elapsed [%],0
smsp__mem_tensor_writes_op_utccp.sum [byte],0
smsp__mem_tensor_writes_op_utccp.sum.pct_of_peak_sustained_elapsed [%],0
smsp__mem_tensor_writes_op_utcmma.sum [byte],0
smsp__mem_tensor_writes_op_utcmma.sum.pct_of_peak_sustained_elapsed [%],0
smsp__mem_tensor_writes_op_utcshift.sum [byte],0
smsp__mem_tensor_writes_op_utcshift.sum.pct_of_peak_sustained_elapsed [%],0
smsp__pcsamp_aggregated_passes [pass],2
smsp__pcsamp_buffer_size_bytes [Mbytes],32
smsp__pcsamp_dropped_bytes [bytes],0
smsp__pcsamp_interval,7
smsp__pcsamp_interval_cycles [cycle],"4,096"
smsp__pcsamp_sample_count,"11,731 {372}"
smsp__pcsamp_warps_issue_stalled_barrier [warp],21 {372}
smsp__pcsamp_warps_issue_stalled_barrier_not_issued [warp],7 {372}
smsp__pcsamp_warps_issue_stalled_branch_resolving [branches],66 {372}
smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued [branches],18 {372}
smsp__pcsamp_warps_issue_stalled_dispatch_stall [warp],168 {372}
smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued [warp],28 {372}
smsp__pcsamp_warps_issue_stalled_drain [warp],13 {372}
smsp__pcsamp_warps_issue_stalled_drain_not_issued [warp],6 {372}
smsp__pcsamp_warps_issue_stalled_lg_throttle [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_long_scoreboard [warp],"4,247 {372}"
smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued [warp],"1,110 {372}"
smsp__pcsamp_warps_issue_stalled_math_pipe_throttle [warp],"1,087 {372}"
smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued [warp],362 {372}
smsp__pcsamp_warps_issue_stalled_membar [byte],0 {372}
smsp__pcsamp_warps_issue_stalled_membar_not_issued [byte],0 {372}
smsp__pcsamp_warps_issue_stalled_mio_throttle [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_misc [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_misc_not_issued [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_no_instructions [inst],38 {372}
smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued [inst],19 {372}
smsp__pcsamp_warps_issue_stalled_not_selected [warp],"1,762 {372}"
smsp__pcsamp_warps_issue_stalled_not_selected_not_issued [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_selected [warp],"1,238 {372}"
smsp__pcsamp_warps_issue_stalled_selected_not_issued [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_short_scoreboard [warp],150 {372}
smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued [warp],47 {372}
smsp__pcsamp_warps_issue_stalled_sleeping [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_sleeping_not_issued [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_tex_throttle [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued [warp],0 {372}
smsp__pcsamp_warps_issue_stalled_wait [warp],"2,941 {372}"
smsp__pcsamp_warps_issue_stalled_wait_not_issued [warp],778 {372}
smsp__sass_average_branch_targets_threads_uniform.pct [%],100
smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.ratio [byte/sector],4.22
smsp__sass_average_data_bytes_per_sector_mem_global_op_st.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_global_op_st.ratio [byte/sector],2
smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.ratio [byte/sector],0
smsp__sass_average_data_bytes_per_sector_mem_local_op_st.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_local_op_st.ratio [byte/sector],0
smsp__sass_branch_targets_threads_divergent.avg [branches],0
smsp__sass_branch_targets_threads_divergent.max [branches],0
smsp__sass_branch_targets_threads_divergent.min [branches],0
smsp__sass_branch_targets_threads_divergent.sum [branches],0
smsp__sass_inst_executed_memdesc_explicit_evict_type,0 {35}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_first [inst],0 {35}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_last [inst],0 {35}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal [inst],0 {35}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal_demote [inst],0 {35}
smsp__sass_inst_executed_memdesc_explicit_missprop_evict_first [inst],0 {35}
smsp__sass_inst_executed_memdesc_explicit_missprop_evict_normal [inst],0 {35}
smsp__sass_inst_executed_op_dshared.sum [inst],0
smsp__sass_inst_executed_op_dshared.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_inst_executed_op_dshared_atom.sum [inst],0
smsp__sass_inst_executed_op_dshared_ld.sum [inst],0
smsp__sass_inst_executed_op_dshared_redas.sum [inst],0
smsp__sass_inst_executed_op_dshared_st.sum [inst],0
smsp__sass_inst_executed_op_dshared_stas.sum [inst],0
smsp__sass_inst_executed_op_dshared_tma_red.sum [inst],0
smsp__sass_inst_executed_op_dshared_tma_st.sum [inst],0
smsp__sass_inst_executed_op_global_ld.sum [inst],"15,597,568"
smsp__sass_inst_executed_op_global_st.sum [inst],"32,768"
smsp__sass_inst_executed_op_local_ld.sum [inst],0
smsp__sass_inst_executed_op_local_st.sum [inst],0
smsp__sass_inst_executed_op_shared.sum [inst],"557,056"
smsp__sass_inst_executed_op_shared.sum.pct_of_peak_sustained_elapsed [%],0.28
smsp__sass_inst_executed_op_shared_ld.sum [inst],"360,448"
smsp__sass_inst_executed_op_shared_st.sum [inst],"196,608"
smsp__sass_inst_executed_op_tma_ld.sum [inst],0
smsp__sass_inst_executed_op_tma_red.sum [inst],0
smsp__sass_inst_executed_op_tma_st.sum [inst],0
smsp__sass_inst_executed_op_tmem_ldt.sum [inst],0
smsp__sass_inst_executed_op_tmem_ldt.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_inst_executed_op_tmem_stt.sum [inst],0
smsp__sass_inst_executed_op_tmem_stt.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_inst_executed_op_tmem_utcshift.sum [inst],0
smsp__sass_inst_executed_op_tmem_utcshift.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_inst_executed_op_utccp.sum [inst],0
smsp__sass_inst_executed_op_utccp.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_inst_executed_op_utcmma.sum [inst],0
smsp__sass_inst_executed_op_utcmma.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum [sector],0
smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0.01
smsp__sass_thread_inst_executed_op_fadd_pred_on.max.per_cycle_elapsed [inst/cycle],0.01
smsp__sass_thread_inst_executed_op_fadd_pred_on.min.per_cycle_elapsed [inst/cycle],0.00
smsp__sass_thread_inst_executed_op_fadd_pred_on.sum.per_cycle_elapsed [inst/cycle],3.05
smsp__sass_thread_inst_executed_op_ffma_pred_on.avg.per_cycle_elapsed [inst/cycle],1.19
smsp__sass_thread_inst_executed_op_ffma_pred_on.max.per_cycle_elapsed [inst/cycle],1.21
smsp__sass_thread_inst_executed_op_ffma_pred_on.min.per_cycle_elapsed [inst/cycle],1.12
smsp__sass_thread_inst_executed_op_ffma_pred_on.sum.per_cycle_elapsed [inst/cycle],705.60
smsp__sass_thread_inst_executed_op_fmul_pred_on.avg.per_cycle_elapsed [inst/cycle],2.38
smsp__sass_thread_inst_executed_op_fmul_pred_on.max.per_cycle_elapsed [inst/cycle],2.41
smsp__sass_thread_inst_executed_op_fmul_pred_on.min.per_cycle_elapsed [inst/cycle],2.24
smsp__sass_thread_inst_executed_op_fmul_pred_on.sum.per_cycle_elapsed [inst/cycle],"1,411.21"
smsp__sass_thread_inst_executed_op_hadd_pred_on.avg.per_cycle_elapsed [inst/cycle],2.53
smsp__sass_thread_inst_executed_op_hadd_pred_on.max.per_cycle_elapsed [inst/cycle],2.56
smsp__sass_thread_inst_executed_op_hadd_pred_on.min.per_cycle_elapsed [inst/cycle],2.38
smsp__sass_thread_inst_executed_op_hadd_pred_on.sum.per_cycle_elapsed [inst/cycle],"1,499.41"
smsp__sass_thread_inst_executed_op_hfma_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__thread_inst_executed_per_inst_executed.ratio,31.91
smsp__thread_inst_executed_pred_on_per_inst_executed.ratio,30.23
smsp__warps_active.avg.peak_sustained [warp],16
smsp__warps_active.avg.per_cycle_active [warp],7.54
smsp__warps_active.max.peak_sustained [warp],16
smsp__warps_active.max.per_cycle_active [warp],7.99
smsp__warps_active.min.peak_sustained [warp],16
smsp__warps_active.min.per_cycle_active [warp],6.89
smsp__warps_active.sum.peak_sustained [warp],"9,472"
smsp__warps_active.sum.per_cycle_active [warp],"4,461.14"
smsp__warps_eligible.avg.per_cycle_active [warp],2.08
smsp__warps_eligible.max.per_cycle_active [warp],2.25
smsp__warps_eligible.min.per_cycle_active [warp],1.91
smsp__warps_eligible.sum.per_cycle_active [warp],"1,230.17"
syslrc__average_xbar2gpc_sectors_op_read.ratio,0
syslrc__syslts2syslrc_sectors_op_read.sum [sector],0
syslrc__syslts2syslrc_sectors_op_read.sum.pct_of_peak_sustained_elapsed [%],0
syslrc__syslts2syslrc_sectors_op_read.sum.per_second [sector/s],0
syslrc__xbar2gpc_sectors_op_read.sum [sector],0
syslrc__xbar2gpc_sectors_op_read.sum.pct_of_peak_sustained_elapsed [%],0
syslrc__xbar2gpc_sectors_op_read.sum.per_second [sector/s],0
syslts__d_atomic_input_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
syslts__d_atomic_input_cycles_active.max.pct_of_peak_sustained_elapsed [%],0
syslts__d_atomic_input_cycles_active.min.pct_of_peak_sustained_elapsed [%],0
syslts__d_atomic_input_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0
syslts__d_sectors.avg.pct_of_peak_sustained_elapsed [%],0.03
syslts__d_sectors.max.pct_of_peak_sustained_elapsed [%],0.03
syslts__d_sectors.min.pct_of_peak_sustained_elapsed [%],0.02
