#,Address,Source,Scoreboard Dependencies,Live Registers,Warp Stall Sampling (All Samples),Instruction Category,Instructions Executed,Avg. Predicated-On Threads Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,cutlass3x_sm100_bstensorop_s256x128x64gemm_block_scaled_ue4m3xf4_ue4m3xf4_f32_f16_f16_256x128x256_0_tnn_align32_o_vs16_2sm_bias_f16_relu
1491,00007ffc 59933220,"      FMNMX.NAN R13, R13, UR6, !PT",0,39,,Floating Point,448,32,,,,,,,,,
1492,00007ffc 59933230,"      FFMA2 R20, R41.F32, R20.F32x2.HI_LO, R0.F32",0,39,,Floating Point,448,32,,,,,,,,,
1493,00007ffc 59933240,"      FMNMX.NAN R6, R14, UR6, !PT",0,40,,Floating Point,448,32,,,,,,,,,
1494,00007ffc 59933250,"      FFMA2 R22, R41.F32, R22.F32x2.HI_LO, R2.F32",0,39,,Floating Point,448,32,,,,,,,,,
1495,00007ffc 59933260,"      FMNMX.NAN R15, R15, UR6, !PT",0,39,,Floating Point,448,32,,,,,,,,,
1496,00007ffc 59933270,"      FMNMX.NAN R7, R7, UR7, PT",0,39,,Floating Point,448,32,,,,,,,,,
1497,00007ffc 59933280,"      FMNMX.NAN R28, R13, UR7, PT",0,40,,Floating Point,448,32,,,,,,,,,
1498,00007ffc 59933290,"      FMNMX.NAN R6, R6, UR7, PT",0,39,,Floating Point,448,32,,,,,,,,,
1499,00007ffc 599332a0,"      FMNMX.NAN R29, R15, UR7, PT",0,40,,Floating Point,448,32,,,,,,,,,
1500,00007ffc 599332b0,"      FMNMX.NAN R16, R16, UR6, !PT",0,39,,Floating Point,448,32,,,,,,,,,
1501,00007ffc 599332c0,"      FMNMX.NAN R17, R17, UR6, !PT",0,39,,Floating Point,448,32,,,,,,,,,
1502,00007ffc 599332d0,"      F2FP.F16.F32.PACK_AB R28, R28, R7",0,39,,Other,448,32,,,,,,,,,
1503,00007ffc 599332e0,"      F2FP.F16.F32.PACK_AB R29, R29, R6",0,38,,Other,448,32,,,,,,,,,
1504,00007ffc 599332f0,"      FMNMX.NAN R31, R16, UR7, PT",0,38,,Floating Point,448,32,,,,,,,,,
1505,00007ffc 59933300,"      FMNMX.NAN R30, R17, UR7, PT",0,38,,Floating Point,448,32,,,,,,,,,
1506,00007ffc 59933310,"      FMNMX.NAN R32, R4, UR6, !PT",0,38,,Floating Point,448,32,,,,,,,,,
1507,00007ffc 59933320,"      FMNMX.NAN R33, R5, UR6, !PT",0,38,,Floating Point,448,32,,,,,,,,,
1508,00007ffc 59933330,"      F2FP.F16.F32.PACK_AB R30, R30, R31",0,37,,Other,448,32,,,,,,,,,
1509,00007ffc 59933340,"      LDTM.16dp256bit.x4 R4, tmem[UR4+0x100000]",0,52,,Tensor Core Memory,448,32,Tmem,Load,,,,,,,
1510,00007ffc 59933350,"      FMNMX.NAN R31, R32, UR7, PT",0,53,,Floating Point,448,32,,,,,,,,,
1511,00007ffc 59933360,"      FMNMX.NAN R33, R33, UR7, PT",0,52,,Floating Point,448,32,,,,,,,,,
1512,00007ffc 59933370,"      FMNMX.NAN R20, R20, UR6, !PT",0,52,,Floating Point,448,32,,,,,,,,,
1513,00007ffc 59933380,"      FMNMX.NAN R21, R21, UR6, !PT",0,52,,Floating Point,448,32,,,,,,,,,
1514,00007ffc 59933390,"      F2FP.F16.F32.PACK_AB R31, R33, R31",0,52,,Other,448,32,,,,,,,,,
1515,00007ffc 599333a0,"      FMNMX.NAN R32, R20, UR7, PT",0,52,,Floating Point,448,32,,,,,,,,,
1516,00007ffc 599333b0,"      FMNMX.NAN R33, R21, UR7, PT",0,52,,Floating Point,448,32,,,,,,,,,
1517,00007ffc 599333c0,"      STSM.16.MT88.4 [R54+0x400], R28",0,51,,Load/Store,448,32,Shared,Store,128,,,,,,
1518,00007ffc 599333d0,"      FMNMX.NAN R34, R23, UR6, !PT",0,48,,Floating Point,448,32,,,,,,,,,
1519,00007ffc 599333e0,"      FFMA2 R20, R41.F32, R24.F32x2.HI_LO, R0.F32",0,49,,Floating Point,448,32,,,,,,,,,
1520,00007ffc 599333f0,"      FMNMX.NAN R25, R22, UR6, !PT",0,48,,Floating Point,448,32,,,,,,,,,
1521,00007ffc 59933400,"      FFMA2 R22, R41.F32, R26.F32x2.HI_LO, R2.F32",0,49,,Floating Point,448,32,,,,,,,,,
1522,00007ffc 59933410,"      FMNMX.NAN R34, R34, UR7, PT",0,47,,Floating Point,448,32,,,,,,,,,
1523,00007ffc 59933420,"      FMNMX.NAN R20, R20, UR6, !PT",0,47,,Floating Point,448,32,,,,,,,,,
1524,00007ffc 59933430,"      FMNMX.NAN R21, R21, UR6, !PT",0,47,,Floating Point,448,32,,,,,,,,,
1525,00007ffc 59933440,"      FFMA2 R4, R41.F32, R4.F32x2.HI_LO, R36.F32",0,47,1,Floating Point,448,32,,,,,,,,,
1526,00007ffc 59933450,"      FMNMX.NAN R22, R22, UR6, !PT",0,47,,Floating Point,448,32,,,,,,,,,
1527,00007ffc 59933460,"      FFMA2 R6, R41.F32, R6.F32x2.HI_LO, R38.F32",0,47,,Floating Point,448,32,,,,,,,,,
1528,00007ffc 59933470,"      FMNMX.NAN R23, R23, UR6, !PT",0,47,,Floating Point,448,32,,,,,,,,,
1529,00007ffc 59933480,"      FFMA2 R8, R41.F32, R8.F32x2.HI_LO, R36.F32",0,47,,Floating Point,448,32,,,,,,,,,
1530,00007ffc 59933490,"      FMNMX.NAN R20, R20, UR7, PT",0,47,,Floating Point,448,32,,,,,,,,,
1531,00007ffc 599334a0,"      FMNMX.NAN R26, R21, UR7, PT",0,48,,Floating Point,448,32,,,,,,,,,
1532,00007ffc 599334b0,"      FMNMX.NAN R4, R4, UR6, !PT",0,47,,Floating Point,448,32,,,,,,,,,
1533,00007ffc 599334c0,"      FMNMX.NAN R5, R5, UR6, !PT",0,47,,Floating Point,448,32,,,,,,,,,
1534,00007ffc 599334d0,"      FMNMX.NAN R6, R6, UR6, !PT",0,47,,Floating Point,448,32,,,,,,,,,
1535,00007ffc 599334e0,"      FMNMX.NAN R7, R7, UR6, !PT",0,47,,Floating Point,448,32,,,,,,,,,
1536,00007ffc 599334f0,"      FMNMX.NAN R22, R22, UR7, PT",0,47,,Floating Point,448,32,,,,,,,,,
1537,00007ffc 59933500,"      FMNMX.NAN R23, R23, UR7, PT",0,47,,Floating Point,448,32,,,,,,,,,
1538,00007ffc 59933510,"      F2FP.F16.F32.PACK_AB R26, R26, R20",0,47,,Other,448,32,,,,,,,,,
1539,00007ffc 59933520,"      FMNMX.NAN R20, R4, UR7, PT",0,47,,Floating Point,448,32,,,,,,,,,
1540,00007ffc 59933530,"      FMNMX.NAN R21, R5, UR7, PT",0,47,,Floating Point,448,32,,,,,,,,,
1541,00007ffc 59933540,"      FFMA2 R4, R41.F32, R10.F32x2.HI_LO, R38.F32",0,48,,Floating Point,448,32,,,,,,,,,
1542,00007ffc 59933550,"      FMNMX.NAN R6, R6, UR7, PT",0,46,,Floating Point,448,32,,,,,,,,,
1543,00007ffc 59933560,"      FMNMX.NAN R7, R7, UR7, PT",0,46,,Floating Point,448,32,,,,,,,,,
1544,00007ffc 59933570,"      F2FP.F16.F32.PACK_AB R27, R23, R22",0,47,1,Other,448,32,,,,,,,,,
1545,00007ffc 59933580,"      FMNMX.NAN R22, R9, UR6, !PT",0,46,,Floating Point,448,32,,,,,,,,,
1546,00007ffc 59933590,"      F2FP.F16.F32.PACK_AB R9, R7, R6",0,46,,Other,448,32,,,,,,,,,
1547,00007ffc 599335a0,"      FMNMX.NAN R25, R25, UR7, PT",0,44,,Floating Point,448,32,,,,,,,,,
1548,00007ffc 599335b0,"      FMNMX.NAN R23, R8, UR6, !PT",0,45,,Floating Point,448,32,,,,,,,,,
1549,00007ffc 599335c0,"      FMNMX.NAN R7, R4, UR6, !PT",0,45,,Floating Point,448,32,,,,,,,,,
1550,00007ffc 599335d0,"      FMNMX.NAN R11, R5, UR6, !PT",0,45,,Floating Point,448,32,,,,,,,,,
1551,00007ffc 599335e0,"      FFMA2 R4, R41.F32, R12.F32x2.HI_LO, R36.F32",0,46,,Floating Point,448,32,,,,,,,,,
1552,00007ffc 599335f0,"      F2FP.F16.F32.PACK_AB R24, R33, R32",0,45,,Other,448,32,,,,,,,,,
1553,00007ffc 59933600,"      F2FP.F16.F32.PACK_AB R25, R34, R25",0,43,1,Other,448,32,,,,,,,,,
1554,00007ffc 59933610,"      FMNMX.NAN R6, R23, UR7, PT",0,43,,Floating Point,448,32,,,,,,,,,
1555,00007ffc 59933620,"      FMNMX.NAN R10, R22, UR7, PT",0,43,,Floating Point,448,32,,,,,,,,,
1556,00007ffc 59933630,"      STSM.16.MT88.4 [R54+0xc00], R24",0,42,,Load/Store,448,32,Shared,Store,128,,,,,,
1557,00007ffc 59933640,"      FMNMX.NAN R7, R7, UR7, PT",0,38,,Floating Point,448,32,,,,,,,,,
1558,00007ffc 59933650,"      FMNMX.NAN R11, R11, UR7, PT",0,38,,Floating Point,448,32,,,,,,,,,
1559,00007ffc 59933660,"      F2FP.F16.F32.PACK_AB R8, R21, R20",0,39,,Other,448,32,,,,,,,,,
1560,00007ffc 59933670,"      F2FP.F16.F32.PACK_AB R10, R10, R6",0,37,,Other,448,32,,,,,,,,,
1561,00007ffc 59933680,"      F2FP.F16.F32.PACK_AB R11, R11, R7",0,36,,Other,448,32,,,,,,,,,
1562,00007ffc 59933690,"      FMNMX.NAN R6, R4, UR6, !PT",0,36,,Floating Point,448,32,,,,,,,,,
1563,00007ffc 599336a0,"      FMNMX.NAN R12, R5, UR6, !PT",0,36,,Floating Point,448,32,,,,,,,,,
1564,00007ffc 599336b0,"      STSM.16.MT88.4 [R53], R8",0,35,,Load/Store,448,32,Shared,Store,128,,,,,,
1565,00007ffc 599336c0,"      FMNMX.NAN R13, R6, UR7, PT",0,32,,Floating Point,448,32,,,,,,,,,
1566,00007ffc 599336d0,"      FFMA2 R4, R41.F32, R14.F32x2.HI_LO, R38.F32",0,33,,Floating Point,448,32,,,,,,,,,
1567,00007ffc 599336e0,"      FMNMX.NAN R12, R12, UR7, PT",0,31,,Floating Point,448,32,,,,,,,,,
1568,00007ffc 599336f0,"      FFMA2 R6, R41.F32, R16.F32x2.HI_LO, R36.F32",0,33,,Floating Point,448,32,,,,,,,,,
1569,00007ffc 59933700,"      FMNMX.NAN R14, R4, UR6, !PT",0,32,,Floating Point,448,32,,,,,,,,,
1570,00007ffc 59933710,"      FMNMX.NAN R15, R5, UR6, !PT",0,32,,Floating Point,448,32,,,,,,,,,
1571,00007ffc 59933720,"      FFMA2 R4, R41.F32, R18.F32x2.HI_LO, R38.F32",0,33,,Floating Point,448,32,,,,,,,,,
1572,00007ffc 59933730,"      FMNMX.NAN R14, R14, UR7, PT",0,31,,Floating Point,448,32,,,,,,,,,
1573,00007ffc 59933740,"      FMNMX.NAN R15, R15, UR7, PT",0,31,,Floating Point,448,32,,,,,,,,,
1574,00007ffc 59933750,"      LDTM.16dp256bit.x4 R20, tmem[UR4+0x20]",0,47,,Tensor Core Memory,448,32,Tmem,Load,,,,,,,
1575,00007ffc 59933760,"      FMNMX.NAN R9, R6, UR6, !PT",0,48,1,Floating Point,448,32,,,,,,,,,
1576,00007ffc 59933770,"      FMNMX.NAN R10, R7, UR6, !PT",0,48,,Floating Point,448,32,,,,,,,,,
1577,00007ffc 59933780,"      FMNMX.NAN R6, R4, UR6, !PT",0,48,,Floating Point,448,32,,,,,,,,,
1578,00007ffc 59933790,"      FMNMX.NAN R7, R5, UR6, !PT",0,48,,Floating Point,448,32,,,,,,,,,
1579,00007ffc 599337a0,"      FMNMX.NAN R11, R9, UR7, PT",0,48,,Floating Point,448,32,,,,,,,,,
1580,00007ffc 599337b0,"      FMNMX.NAN R10, R10, UR7, PT",0,47,,Floating Point,448,32,,,,,,,,,
1581,00007ffc 599337c0,"      FFMA2 R4, R41.F32, R20.F32x2.HI_LO, R0.F32",0,49,1,Floating Point,448,32,,,,,,,,,
1582,00007ffc 599337d0,"      FMNMX.NAN R6, R6, UR7, PT",0,47,,Floating Point,448,32,,,,,,,,,
1583,00007ffc 599337e0,"      FMNMX.NAN R7, R7, UR7, PT",0,47,,Floating Point,448,32,,,,,,,,,
1584,00007ffc 599337f0,"      F2FP.F16.F32.PACK_AB R10, R10, R11",0,47,,Other,448,32,,,,,,,,,
1585,00007ffc 59933800,"      F2FP.F16.F32.PACK_AB R8, R12, R13",0,47,,Other,448,32,,,,,,,,,
1586,00007ffc 59933810,"      F2FP.F16.F32.PACK_AB R9, R15, R14",0,46,,Other,448,32,,,,,,,,,
1587,00007ffc 59933820,"      F2FP.F16.F32.PACK_AB R11, R7, R6",0,45,,Other,448,32,,,,,,,,,
1588,00007ffc 59933830,"      FMNMX.NAN R12, R4, UR6, !PT",0,44,,Floating Point,448,32,,,,,,,,,
1589,00007ffc 59933840,"      FMNMX.NAN R60, R5, UR6, !PT",0,44,,Floating Point,448,32,,,,,,,,,
1590,00007ffc 59933850,"      STSM.16.MT88.4 [R53+0x800], R8",0,43,,Load/Store,448,32,Shared,Store,128,,,,,,
1591,00007ffc 59933860,"      FMNMX.NAN R12, R12, UR7, PT",0,39,,Floating Point,448,32,,,,,,,,,
1592,00007ffc 59933870,"      FFMA2 R4, R41.F32, R22.F32x2.HI_LO, R2.F32",0,41,,Floating Point,448,32,,,,,,,,,
1593,00007ffc 59933880,"      FMNMX.NAN R60, R60, UR7, PT",0,39,,Floating Point,448,32,,,,,,,,,
1594,00007ffc 59933890,      MEMBAR.ALL.CTA,0,39,,Load/Store,448,32,,,,,,,,,
1595,00007ffc 599338a0,      FENCE.VIEW.ASYNC.S,0,39,,Load/Store,448,32,,,,,,,,,
1596,00007ffc 599338b0,"      FFMA2 R6, R41.F32, R24.F32x2.HI_LO, R0.F32",0,41,,Floating Point,448,32,,,,,,,,,
1597,00007ffc 599338c0,"      FMNMX.NAN R39, R4, UR6, !PT",0,40,,Floating Point,448,32,,,,,,,,,
1598,00007ffc 599338d0,"      FMNMX.NAN R40, R5, UR6, !PT",0,40,,Floating Point,448,32,,,,,,,,,
1599,00007ffc 599338e0,"      FFMA2 R4, R41.F32, R26.F32x2.HI_LO, R2.F32",0,41,,Floating Point,448,32,,,,,,,,,
1600,00007ffc 599338f0,"      F2FP.F16.F32.PACK_AB R60, R60, R12",0,39,,Other,448,32,,,,,,,,,
1601,00007ffc 59933900,"      FMNMX.NAN R39, R39, UR7, PT",0,38,,Floating Point,448,32,,,,,,,,,
1602,00007ffc 59933910,"      LDTM.16dp256bit.x4 R12, tmem[UR4+0x100020]",0,54,,Tensor Core Memory,448,32,Tmem,Load,,,,,,,
1603,00007ffc 59933920,"      FMNMX.NAN R40, R40, UR7, PT",0,54,,Floating Point,448,32,,,,,,,,,
1604,00007ffc 59933930,"      F2FP.F16.F32.PACK_AB R61, R40, R39",0,55,,Other,448,32,,,,,,,,,
1605,00007ffc 59933940,"      BAR.SYNC.DEFER_BLOCKING 0x1, 0x80",0,53,,Miscellaneous,448,32,,,,,,,,,
1606,00007ffc 59933950,"      FMNMX.NAN R8, R6, UR6, !PT",0,54,,Floating Point,448,32,,,,,,,,,
1607,00007ffc 59933960,"      FMNMX.NAN R9, R7, UR6, !PT",0,54,,Floating Point,448,32,,,,,,,,,
1608,00007ffc 59933970,"      FMNMX.NAN R6, R4, UR6, !PT",0,54,,Floating Point,448,32,,,,,,,,,
1609,00007ffc 59933980,"      FMNMX.NAN R7, R5, UR6, !PT",0,54,,Floating Point,448,32,,,,,,,,,
1610,00007ffc 59933990,"      FFMA2 R4, R41.F32, R28.F32x2.HI_LO, R0.F32",0,55,,Floating Point,448,32,,,,,,,,,
1611,00007ffc 599339a0,"      FMNMX.NAN R8, R8, UR7, PT",0,53,,Floating Point,448,32,,,,,,,,,
1612,00007ffc 599339b0,"      FMNMX.NAN R9, R9, UR7, PT",0,53,,Floating Point,448,32,,,,,,,,,
1613,00007ffc 599339c0,"      FMNMX.NAN R6, R6, UR7, PT",0,53,,Floating Point,448,32,,,,,,,,,
1614,00007ffc 599339d0,"      FMNMX.NAN R7, R7, UR7, PT",0,53,,Floating Point,448,32,,,,,,,,,
1615,00007ffc 599339e0,"      F2FP.F16.F32.PACK_AB R62, R9, R8",0,54,,Other,448,32,,,,,,,,,
1616,00007ffc 599339f0,"      FMNMX.NAN R9, R4, UR6, !PT",0,53,1,Floating Point,448,32,,,,,,,,,
1617,00007ffc 59933a00,"      FMNMX.NAN R8, R5, UR6, !PT",0,53,,Floating Point,448,32,,,,,,,,,
1618,00007ffc 59933a10,"      FFMA2 R4, R41.F32, R30.F32x2.HI_LO, R2.F32",0,54,,Floating Point,448,32,,,,,,,,,
1619,00007ffc 59933a20,"      F2FP.F16.F32.PACK_AB R63, R7, R6",0,53,,Other,448,32,,,,,,,,,
1620,00007ffc 59933a30,"      FFMA2 R6, R41.F32, R32.F32x2.HI_LO, R0.F32",0,53,,Floating Point,448,32,,,,,,,,,
1621,00007ffc 59933a40,"      FMNMX.NAN R28, R9, UR7, PT",0,52,,Floating Point,448,32,,,,,,,,,
1622,00007ffc 59933a50,"      FMNMX.NAN R10, R8, UR7, PT",0,52,,Floating Point,448,32,,,,,,,,,
1623,00007ffc 59933a60,"      FFMA2 R8, R41.F32, R34.F32x2.HI_LO, R2.F32",0,53,,Floating Point,448,32,,,,,,,,,
1624,00007ffc 59933a70,"      FMNMX.NAN R4, R4, UR6, !PT",0,51,,Floating Point,448,32,,,,,,,,,
1625,00007ffc 59933a80,"      FMNMX.NAN R5, R5, UR6, !PT",0,51,,Floating Point,448,32,,,,,,,,,
1626,00007ffc 59933a90,"      FMNMX.NAN R6, R6, UR6, !PT",0,51,,Floating Point,448,32,,,,,,,,,
1627,00007ffc 59933aa0,"      FMNMX.NAN R7, R7, UR6, !PT",0,51,,Floating Point,448,32,,,,,,,,,
1628,00007ffc 59933ab0,"      F2FP.F16.F32.PACK_AB R28, R10, R28",0,51,,Other,448,32,,,,,,,,,
1629,00007ffc 59933ac0,"      FMNMX.NAN R8, R8, UR6, !PT",0,50,,Floating Point,448,32,,,,,,,,,
1630,00007ffc 59933ad0,"      FMNMX.NAN R9, R9, UR6, !PT",0,50,,Floating Point,448,32,,,,,,,,,
1631,00007ffc 59933ae0,"      FMNMX.NAN R29, R4, UR7, PT",0,51,,Floating Point,448,32,,,,,,,,,
1632,00007ffc 59933af0,"      FMNMX.NAN R10, R5, UR7, PT",0,51,,Floating Point,448,32,,,,,,,,,
1633,00007ffc 59933b00,"      FFMA2 R4, R41.F32, R12.F32x2.HI_LO, R36.F32",0,52,,Floating Point,448,32,,,,,,,,,
1634,00007ffc 59933b10,"      FMNMX.NAN R6, R6, UR7, PT",0,50,,Floating Point,448,32,,,,,,,,,
1635,00007ffc 59933b20,"      FMNMX.NAN R7, R7, UR7, PT",0,50,,Floating Point,448,32,,,,,,,,,
1636,00007ffc 59933b30,"      FMNMX.NAN R8, R8, UR7, PT",0,50,,Floating Point,448,32,,,,,,,,,
1637,00007ffc 59933b40,"      FMNMX.NAN R9, R9, UR7, PT",0,50,,Floating Point,448,32,,,,,,,,,
1638,00007ffc 59933b50,"      F2FP.F16.F32.PACK_AB R30, R7, R6",0,51,,Other,448,32,,,,,,,,,
1639,00007ffc 59933b60,"      FMNMX.NAN R6, R4, UR6, !PT",0,50,,Floating Point,448,32,,,,,,,,,
1640,00007ffc 59933b70,"      FMNMX.NAN R7, R5, UR6, !PT",0,50,,Floating Point,448,32,,,,,,,,,
1641,00007ffc 59933b80,"      FFMA2 R4, R41.F32, R14.F32x2.HI_LO, R38.F32",0,51,,Floating Point,448,32,,,,,,,,,
1642,00007ffc 59933b90,"      F2FP.F16.F32.PACK_AB R29, R10, R29",0,49,,Other,448,32,,,,,,,,,
1643,00007ffc 59933ba0,"      F2FP.F16.F32.PACK_AB R31, R9, R8",0,49,,Other,448,32,,,,,,,,,
1644,00007ffc 59933bb0,@P2   BRA 0x7ffc59933c40,0,47,,Control,448,24,,,,,,,,,
1645,00007ffc 59933bc0,"      UMOV UR11, UR36",0,47,,Uniform Datapath,112,32,,,,,,,,,
1646,00007ffc 59933bd0,"      UIADD3 UR53, UPT, UPT, UR9, 0x40, URZ",0,47,,Uniform Datapath,112,32,,,,,,,,,
1647,00007ffc 59933be0,"      UTMASTG.3D [UR8], [UR66]",0,47,,Tensor Memory Access,112,32,"Global, Shared",,,,,,,,
1648,00007ffc 59933bf0,"      UMOV UR54, UR10",0,47,,Uniform Datapath,112,32,,,,,,,,,
1649,00007ffc 59933c00,"      UMOV UR55, UR36",0,47,,Uniform Datapath,112,32,,,,,,,,,
1650,00007ffc 59933c10,"      UTMASTG.3D [UR52], [UR66]",0,47,,Tensor Memory Access,112,32,"Global, Shared",,,,,,,,
1651,00007ffc 59933c20,      UTMACMDFLUSH,0,47,,Tensor Memory Access,112,32,,,,,,,,,
1652,00007ffc 59933c30,"      DEPBAR.LE SB0, 0x1",0,47,,Miscellaneous,112,32,,,,,,,,,
1653,00007ffc 59933c40,      BSYNC.RECONVERGENT B0,0,47,,Control,448,32,,,,,,,,,
1654,00007ffc 59933c50,"      FMNMX.NAN R4, R4, UR6, !PT",0,47,,Floating Point,448,32,,,,,,,,,
1655,00007ffc 59933c60,"      BAR.SYNC.DEFER_BLOCKING 0x1, 0x80",0,47,,Miscellaneous,448,32,,,,,,,,,
1656,00007ffc 59933c70,"      FMNMX.NAN R5, R5, UR6, !PT",0,47,,Floating Point,448,32,,,,,,,,,
1657,00007ffc 59933c80,"      FFMA2 R16, R41.F32, R16.F32x2.HI_LO, R36.F32",0,47,,Floating Point,448,32,,,,,,,,,
1658,00007ffc 59933c90,"      R2UR UR4, R3",0,47,,Uniform Datapath,448,32,,,,,,,,,
1659,00007ffc 59933ca0,"      IMAD.MOV.U32 R40, RZ, RZ, R41",0,48,,Integer,448,32,,,,,,,,,
1660,00007ffc 59933cb0,"      FMNMX.NAN R8, R5, UR7, PT",0,49,,Floating Point,448,32,,,,,,,,,
1661,00007ffc 59933cc0,"      FMNMX.NAN R16, R16, UR6, !PT",0,48,,Floating Point,448,32,,,,,,,,,
1662,00007ffc 59933cd0,"      FMNMX.NAN R17, R17, UR6, !PT",0,48,,Floating Point,448,32,,,,,,,,,
1663,00007ffc 59933ce0,"      FMNMX.NAN R6, R6, UR7, PT",0,48,,Floating Point,448,32,,,,,,,,,
1664,00007ffc 59933cf0,"      FMNMX.NAN R7, R7, UR7, PT",0,48,,Floating Point,448,32,,,,,,,,,
1665,00007ffc 59933d00,"      FMNMX.NAN R16, R16, UR7, PT",0,48,,Floating Point,448,32,,,,,,,,,
1666,00007ffc 59933d10,"      FMNMX.NAN R17, R17, UR7, PT",0,48,,Floating Point,448,32,,,,,,,,,
1667,00007ffc 59933d20,"      STSM.16.MT88.4 [R54+0x2400], R60",0,48,,Load/Store,448,32,Shared,Store,128,,,,,,
1668,00007ffc 59933d30,"      BSSY.RECONVERGENT B0, 0x7ffc59934380",0,44,,Control,448,32,,,,,,,,,
1669,00007ffc 59933d40,"      STSM.16.MT88.4 [R54+0x2c00], R28",0,44,,Load/Store,448,32,Shared,Store,128,,,,,,
1670,00007ffc 59933d50,"      FMNMX.NAN R29, R4, UR7, PT",0,41,,Floating Point,448,32,,,,,,,,,
1671,00007ffc 59933d60,"      FFMA2 R4, R41.F32, R18.F32x2.HI_LO, R38.F32",0,42,,Floating Point,448,32,,,,,,,,,
1672,00007ffc 59933d70,"      F2FP.F16.F32.PACK_AB R28, R7, R6",0,41,,Other,448,32,,,,,,,,,
1673,00007ffc 59933d80,"      FFMA2 R20, R41.F32, R20.F32x2.HI_LO, R36.F32",0,39,,Floating Point,448,32,,,,,,,,,
1674,00007ffc 59933d90,"      F2FP.F16.F32.PACK_AB R29, R8, R29",0,39,,Other,448,32,,,,,,,,,
1675,00007ffc 59933da0,"      FFMA2 R22, R41.F32, R22.F32x2.HI_LO, R38.F32",0,38,,Floating Point,448,32,,,,,,,,,
1676,00007ffc 59933db0,"      FMNMX.NAN R32, R4, UR6, !PT",0,39,,Floating Point,448,32,,,,,,,,,
1677,00007ffc 59933dc0,"      FMNMX.NAN R31, R5, UR6, !PT",0,39,,Floating Point,448,32,,,,,,,,,
1678,00007ffc 59933dd0,"      FMNMX.NAN R32, R32, UR7, PT",0,38,,Floating Point,448,32,,,,,,,,,
1679,00007ffc 59933de0,"      FMNMX.NAN R31, R31, UR7, PT",0,38,,Floating Point,448,32,,,,,,,,,
1680,00007ffc 59933df0,"      FMNMX.NAN R20, R20, UR6, !PT",0,38,,Floating Point,448,32,,,,,,,,,
1681,00007ffc 59933e00,"      FMNMX.NAN R21, R21, UR6, !PT",0,38,,Floating Point,448,32,,,,,,,,,
1682,00007ffc 59933e10,"      F2FP.F16.F32.PACK_AB R31, R31, R32",0,38,,Other,448,32,,,,,,,,,
1683,00007ffc 59933e20,"      FMNMX.NAN R33, R20, UR7, PT",0,38,,Floating Point,448,32,,,,,,,,,
1684,00007ffc 59933e30,"      FMNMX.NAN R32, R21, UR7, PT",0,38,,Floating Point,448,32,,,,,,,,,
1685,00007ffc 59933e40,"      FFMA2 R20, R41.F32, R24.F32x2.HI_LO, R36.F32",0,39,,Floating Point,448,32,,,,,,,,,
1686,00007ffc 59933e50,"      FMNMX.NAN R25, R22, UR6, !PT",0,38,,Floating Point,448,32,,,,,,,,,
1687,00007ffc 59933e60,"      FMNMX.NAN R34, R23, UR6, !PT",0,38,,Floating Point,448,32,,,,,,,,,
1688,00007ffc 59933e70,"      FFMA2 R22, R41.F32, R26.F32x2.HI_LO, R38.F32",0,39,,Floating Point,448,32,,,,,,,,,
1689,00007ffc 59933e80,"      FMNMX.NAN R20, R20, UR6, !PT",0,37,,Floating Point,448,32,,,,,,,,,
1690,00007ffc 59933e90,"      FMNMX.NAN R21, R21, UR6, !PT",0,37,,Floating Point,448,32,,,,,,,,,
1691,00007ffc 59933ea0,"      FMNMX.NAN R22, R22, UR6, !PT",0,37,,Floating Point,448,32,,,,,,,,,
1692,00007ffc 59933eb0,"      FMNMX.NAN R23, R23, UR6, !PT",0,37,,Floating Point,448,32,,,,,,,,,
1693,00007ffc 59933ec0,"      F2FP.F16.F32.PACK_AB R30, R17, R16",0,38,,Other,448,32,,,,,,,,,
1694,00007ffc 59933ed0,"      FMNMX.NAN R25, R25, UR7, PT",0,36,,Floating Point,448,32,,,,,,,,,
1695,00007ffc 59933ee0,"      LDTM.16dp256bit.x4 R4, tmem[UR4+0x40]",0,52,,Tensor Core Memory,448,32,Tmem,Load,,,,,,,
1696,00007ffc 59933ef0,"      FMNMX.NAN R34, R34, UR7, PT",0,52,,Floating Point,448,32,,,,,,,,,
1697,00007ffc 59933f00,"      STSM.16.MT88.4 [R53+0x2000], R28",0,52,,Load/Store,448,32,Shared,Store,128,,,,,,
1698,00007ffc 59933f10,"      FMNMX.NAN R20, R20, UR7, PT",0,48,,Floating Point,448,32,,,,,,,,,
1699,00007ffc 59933f20,"      FMNMX.NAN R21, R21, UR7, PT",0,48,,Floating Point,448,32,,,,,,,,,
1700,00007ffc 59933f30,"      FMNMX.NAN R22, R22, UR7, PT",0,48,,Floating Point,448,32,,,,,,,,,
1701,00007ffc 59933f40,"      FMNMX.NAN R23, R23, UR7, PT",0,48,,Floating Point,448,32,,,,,,,,,
1702,00007ffc 59933f50,"      F2FP.F16.F32.PACK_AB R24, R32, R33",0,49,,Other,448,32,,,,,,,,,
1703,00007ffc 59933f60,"      F2FP.F16.F32.PACK_AB R25, R34, R25",0,47,,Other,448,32,,,,,,,,,
